BANgentrifying_twitter,,,,,,,,,,,,,,,,,,,,,,,,
sfm_id,created_at,created_at_date,twitter_id,screen_name,followers_count,friends_count,retweet_count,hashtags,in_reply_to_screen_name,mentions,twitter_url,is_retweet_strict,is_retweet,action,target,attachments,location,other info,geocoordinates,text,url1,url1_expanded,url2,url2_expanded
413841,2016-12-18T01:20:40Z,12/18/2016,810293671576961025,BANgentrifying,894,236,2,"60TurnerPlace, HerchAblai",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/810293671576961025,TRUE,TRUE,,,,,,,RT @EqualFlatbush: #60TurnerPlace Update . Tenant Association says #HerchAblai must be gone by 12/31/2016 https://t.co/nsal0ESA6H,https://t.co/nsal0ESA6H,https://campaigns.organizefor.org/petitions/stop-racism-tenant-harassment-fire-herchin-alba-now,,
413842,2016-12-18T01:20:38Z,12/18/2016,810293661380608001,BANgentrifying,894,236,4,"ADIManagement, HerbDonner, HerchinAblai, MYNYCLANDLORD, NOEVICTIONZONE",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/810293661380608001,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Tell #ADIManagement  &amp; #HerbDonner FIRE #HerchinAblai NOW! https://t.co/aqQcNmT6LA  #MYNYCLANDLORD #NOEVICTIONZONE #Flat…,https://t.co/aqQcNmT6LA,http://bit.ly/2hvTul9,,
413843,2016-12-18T01:20:35Z,12/18/2016,810293651297411076,BANgentrifying,894,236,3,"60TurnerPlace, RACIST, HerchinAblai, ADIManagement, HerbDonner",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/810293651297411076,TRUE,TRUE,,,,,,,RT @EqualFlatbush: #60TurnerPlace Tenants say #RACIST super #HerchinAblai MUST GO by 12/31 Let #ADIManagement  &amp; #HerbDonner Know  https://…,,,,
413844,2016-12-18T01:20:33Z,12/18/2016,810293640488775680,BANgentrifying,894,236,5,"SaveErrolsBakery, LittleCaribbean, ThisIsFlatbush, FlatbushForever",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/810293640488775680,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Sign the Petition to #SaveErrolsBakery  #LittleCaribbean #ThisIsFlatbush #FlatbushForever https://t.co/NQGCQyfiJb,https://t.co/NQGCQyfiJb,http://www.thepetitionsite.com/tell-a-friend/31963631,,
413845,2016-12-13T05:21:52Z,12/13/2016,808542432099008512,BANgentrifying,894,236,5,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/808542432099008512,TRUE,TRUE,,,,,,,RT @EqualFlatbush: 📷 Create or update your profile TODAY on the 1st-ever social media platform dedicated to celebrating... https://t.co/dsS…,,,,
413846,2016-12-13T05:21:44Z,12/13/2016,808542400612274176,BANgentrifying,894,236,2,"60TurnerPlace, 60TurnerPlace",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/808542400612274176,TRUE,TRUE,,,,,,,RT @EqualFlatbush: #60TurnerPlace Update . Tenant Association says Herchin Ablai must be gone by 12/31/2016 - #60TurnerPlace... https://t.c…,,,,
413847,2016-12-13T05:21:43Z,12/13/2016,808542392890626048,BANgentrifying,894,236,2,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/808542392890626048,TRUE,TRUE,,,,,,,RT @EqualFlatbush: JOIN The Campbell Family 12/15 @ 12pm for a TOUR of DISPLACEMENT caused by Forest City Partners https://t.co/MSGxhYrgvd,https://t.co/MSGxhYrgvd,https://www.youtube.com/watch?v=fceGxPUXuEU,,
413848,2016-12-13T05:21:38Z,12/13/2016,808542371990355969,BANgentrifying,894,236,2,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/808542371990355969,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Click here to support Mi Casa No Es Su Casa by Anthonywash Rosado - Please give TODAY to support the GREAT... https://t.…,,,,
413849,2016-12-13T05:21:32Z,12/13/2016,808542350054199297,BANgentrifying,894,236,11,"SaveNYC, Brooklyn, SBJSA, ErrolsBakery, FlatbushForever",,@SaveNYCNow,http://twitter.com/BANgentrifying/status/808542350054199297,TRUE,TRUE,,,,,,,RT @SaveNYCNow: December 17th - Action alert! #SaveNYC #Brooklyn #SBJSA #ErrolsBakery #FlatbushForever https://t.co/81hMKNWGKj,,,,
413850,2016-12-13T05:21:15Z,12/13/2016,808542276779655168,BANgentrifying,894,236,10,,,"@UPROSE, @eldiariony, @BklynEagle, @bkreporter, @PatchTweet, @imanihenry, @EqualFlatbush, @BANgentrifying, @ArtistStudioAP, @BRICTV, @NY1noticias",http://twitter.com/BANgentrifying/status/808542276779655168,TRUE,TRUE,,,,,,,RT @UPROSE: @eldiariony @BklynEagle @bkreporter @PatchTweet @imanihenry @EqualFlatbush @BANgentrifying @ArtistStudioAP @BRICTV @NY1noticias…,,,,
413851,2016-12-13T05:21:12Z,12/13/2016,808542263013965824,BANgentrifying,894,236,5,,,"@UPROSE, @imanihenry, @BANgentrifying, @ArtistStudioAP",http://twitter.com/BANgentrifying/status/808542263013965824,TRUE,TRUE,,,,,,,RT @UPROSE: @imanihenry @BANgentrifying @ArtistStudioAP https://t.co/MhHBC0ojEn,,,,
413852,2016-12-13T05:21:07Z,12/13/2016,808542243342745600,BANgentrifying,894,236,4,"Chinatown, SunsetParkNot4Sale, noBQX, SBronxNot4Sale, EastHarlemNot4Sale, EndRacistRezoning",,"@ihpshen, @NYCMayor, @BANgentrif",http://twitter.com/BANgentrifying/status/808542243342745600,TRUE,TRUE,,,,,,,RT @ihpshen: #Chinatown&amp;LESnot4Sale #SunsetParkNot4Sale #noBQX #SBronxNot4Sale #EastHarlemNot4Sale #EndRacistRezoning @NYCMayor @BANgentrif…,,,,
413853,2016-12-11T21:50:53Z,12/11/2016,808066550712463361,BANgentrifying,894,236,1,NoEvictionZone,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/808066550712463361,TRUE,TRUE,,,,,,,RT @EqualFlatbush: 📹 Equality for Flatbush RELEASES NEW VIDEO for #NoEvictionZone Campaign . If you are a Brooklyn... https://t.co/LCM86Rno…,,,,
413854,2016-12-11T21:50:47Z,12/11/2016,808066525274001408,BANgentrifying,894,236,4,,,"@DeeGee2014, @UPROSE, @NYCMayor, @TishJames, @BPEricAdams, @Felixwortiz, @cmenchaca, @NydiaVelazquez",http://twitter.com/BANgentrifying/status/808066525274001408,TRUE,TRUE,,,,,,,RT @DeeGee2014: @UPROSE @NYCMayor @TishJames @BPEricAdams @Felixwortiz @cmenchaca @NydiaVelazquez https://t.co/Ei6S8f9Jf4,https://t.co/Ei6S8f9Jf4,http://nydn.us/2hjbGP6,,
413855,2016-12-11T21:50:44Z,12/11/2016,808066512628105216,BANgentrifying,894,236,17,,,"@UPROSE, @carmeloanthony",http://twitter.com/BANgentrifying/status/808066512628105216,TRUE,TRUE,,,,,,,"RT @UPROSE: Nothing is sacred, they just threw @carmeloanthony under the street car! https://t.co/pb9qHSUiVC",https://t.co/pb9qHSUiVC,http://nydn.us/2hjbGP6,,
413856,2016-12-11T21:50:41Z,12/11/2016,808066500154290177,BANgentrifying,894,236,13,,,"@UPROSE, @TishJames, @BPEricAdams, @cmenchaca",http://twitter.com/BANgentrifying/status/808066500154290177,TRUE,TRUE,,,,,,,RT @UPROSE: Sunset's waterfront 4 sale &amp; POCs disposable to Mayor?we demand an investigation @TishJames @BPEricAdams @cmenchaca  https://t.…,,,,
413857,2016-12-11T21:50:37Z,12/11/2016,808066484689924096,BANgentrifying,894,236,12,,,@UPROSE,http://twitter.com/BANgentrifying/status/808066484689924096,TRUE,TRUE,,,,,,,"RT @UPROSE: Bet.Trump, developers, our Mayor &amp; non-profits taking their $ working class POCs not getting break from injustice   https://t.c…",,,,
413858,2016-12-11T21:50:34Z,12/11/2016,808066472924901376,BANgentrifying,894,236,17,,,"@UPROSE, @errollouis, @NYDNGregSmith",http://twitter.com/BANgentrifying/status/808066472924901376,TRUE,TRUE,,,,,,,RT @UPROSE: Sunset's waterfront 4 sale &amp; POC's disposable to Mayor- we demand an investigation @errollouis @NYDNGregSmith    https://t.co/p…,,,,
413859,2016-12-11T21:50:32Z,12/11/2016,808066460849475584,BANgentrifying,894,236,16,,,"@UPROSE, @errollouis",http://twitter.com/BANgentrifying/status/808066460849475584,TRUE,TRUE,,,,,,,RT @UPROSE: Sunset's waterfront 4 sale &amp; POC's disposable to NYC's Mayor? we demand an investigation- follow the $ @errollouis https://t.co…,,,,
413860,2016-12-11T21:50:27Z,12/11/2016,808066443392716800,BANgentrifying,894,236,14,,,@UPROSE,http://twitter.com/BANgentrifying/status/808066443392716800,TRUE,TRUE,,,,,,,RT @UPROSE: Sunset Park waterfront 4 sale &amp; people of color disposable to NYC's Mayor? we demand an investigation- follow the $ https://t.c…,,,,
413861,2016-12-11T21:50:23Z,12/11/2016,808066424946171904,BANgentrifying,894,236,13,,,"@kirstentheodos, @DMAliciaGlen, @UPROSE",http://twitter.com/BANgentrifying/status/808066424946171904,TRUE,TRUE,,,,,,,RT @kirstentheodos: GoldmanSachs Exec @DMAliciaGlen paving the way for big real estate #shocker #BQX #GentrificationExpress @UPROSE   https…,,,,
413862,2016-12-11T21:49:51Z,12/11/2016,808066289881247744,BANgentrifying,894,236,9,,,"@ArtistStudioAP, @BANgentrifying, @WoodsideMoves, @SaveNYCNow, @UPROSE, @yeampierre",http://twitter.com/BANgentrifying/status/808066289881247744,TRUE,TRUE,,,,,,,RT @ArtistStudioAP: BQX trolley: Shocking NYC giveaway 2 developers. @BANgentrifying @WoodsideMoves @SaveNYCNow @UPROSE @yeampierre https:/…,,,,
413863,2016-12-09T20:38:33Z,12/09/2016,807323572003868672,BANgentrifying,894,236,3,BLACKFAMILIESMATTER,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/807323572003868672,TRUE,TRUE,,,,,,,RT @EqualFlatbush: 📷 #BLACKFAMILIESMATTER JOIN US &amp; The Campbell Family on December 15th @ 12pm noon for a COMMUNITY... https://t.co/j5Rawn…,,,,
413864,2016-12-09T20:38:30Z,12/09/2016,807323560855404545,BANgentrifying,894,236,3,,,@CheWitBlingOn,http://twitter.com/BANgentrifying/status/807323560855404545,TRUE,TRUE,,,,,,,RT @CheWitBlingOn: Local business is the heart of a sustainable economy that empowers its residents. Dont let them push them out!  #Flatbus…,,,,
413865,2016-12-09T20:38:27Z,12/09/2016,807323545370062848,BANgentrifying,894,236,1,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/807323545370062848,TRUE,TRUE,,,,,,,RT @EqualFlatbush: 📹 New VIDEO by Davey Field for the B4G Tenant Harassment Documentation Team https://t.co/OItYseqYZK... https://t.co/7lou…,https://t.co/OItYseqYZK,https://vimeo.com/192356526,,
413866,2016-12-09T20:38:23Z,12/09/2016,807323530601918464,BANgentrifying,894,236,1,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/807323530601918464,TRUE,TRUE,,,,,,,RT @EqualFlatbush: 📷 Create or update your profile TODAY on the 1st-ever social media platform dedicated to celebrating... https://t.co/KTb…,,,,
413867,2016-12-09T20:38:18Z,12/09/2016,807323509735227392,BANgentrifying,894,236,1,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/807323509735227392,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Please GIVE to Mi Casa No Es Su Casa https://t.co/rej9CAH0Fa,https://t.co/rej9CAH0Fa,https://www.gofundme.com/mi-casa-no-es-su-casa&rcid=07f44be707e6468abfa5962faa5c0bc1,,
413868,2016-12-09T20:38:15Z,12/09/2016,807323496456065025,BANgentrifying,894,236,1,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/807323496456065025,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Click here to support Mi Casa No Es Su Casa by Anthonywash Rosado - Please give TODAY to support the GREAT... https://t.…,,,,
413869,2016-12-09T20:38:08Z,12/09/2016,807323465195864064,BANgentrifying,894,236,4,,,@lwillm,http://twitter.com/BANgentrifying/status/807323465195864064,TRUE,TRUE,,,,,,,RT @lwillm: Got evicted from my room in Prospect Heights last yr; now families who have lived there for generations face same fate. #blackf…,,,,
413870,2016-12-09T20:38:00Z,12/09/2016,807323432497152001,BANgentrifying,894,236,3,,,@lizmontegary,http://twitter.com/BANgentrifying/status/807323432497152001,TRUE,TRUE,,,,,,,RT @lizmontegary: Sign! Demand Greenland Forest City Partners relocate the Campbell Family immediately. https://t.co/mnABaPeooN #BlackFamil…,https://t.co/mnABaPeooN,http://www.thepetitionsite.com/134/287/724/forest-city-ratner-release-the-campbell-familys-property-and-relocate-them-immediately./,,
413871,2016-12-09T20:37:55Z,12/09/2016,807323410967785472,BANgentrifying,894,236,8,"ErrolsBakery, Flatbush",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/807323410967785472,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Keep #ErrolsBakery in #Flatbush : Come out on Dec 17th 3-5p &amp; Show your Support! TO RSVP on FB. https://t.co/i0gZcJRAtQ…,https://t.co/i0gZcJRAtQ,https://www.facebook.com/events/171079766694111/,,
413872,2016-12-09T20:36:35Z,12/09/2016,807323075704451072,BANgentrifying,894,236,6,"gentrification, policeviolence, Brooklyn, GivingTuesday, EqualityforFlatbush",,@liberlatino,http://twitter.com/BANgentrifying/status/807323075704451072,TRUE,TRUE,,,,,,,RT @liberlatino: Support the fight against #gentrification and #policeviolence in #Brooklyn. #GivingTuesday for #EqualityforFlatbush https:…,,,,
413873,2016-12-09T20:36:26Z,12/09/2016,807323040791068673,BANgentrifying,894,236,3,,,"@Josmar_Trujillo, @ShellyneR, @BANgentrifyi",http://twitter.com/BANgentrifying/status/807323040791068673,TRUE,TRUE,,,,,,,RT @Josmar_Trujillo: Using hip hop legends to sell downtown Brooklyn. Biggie's rolling in his grave right now.  Cc @ShellyneR @BANgentrifyi…,,,,
413874,2016-10-17T17:34:46Z,10/17/2016,788070763358195713,BANgentrifying,894,236,3,"ADIManagement, HerchinAblai",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/788070763358195713,TRUE,TRUE,,,,,,,"RT @EqualFlatbush: Keep the pressure On! CALL  #ADIManagement, Inc (718) 739-4262 ! FIRE RACIST SUPER #HerchinAblai https://t.co/SN17wxf2JI…",https://t.co/SN17wxf2JI,https://campaigns.organizefor.org/p/60TurnerPlace,,
413875,2016-10-17T17:34:42Z,10/17/2016,788070748514557953,BANgentrifying,894,236,6,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/788070748514557953,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Call (718) 739-4262! Tell ADI Management NO MORE RACIST TENANT HARASSMENT! FIRE Herchin Ablai NOW! https://t.co/SN17wxwE…,,,,
413876,2016-10-17T17:34:39Z,10/17/2016,788070736313323520,BANgentrifying,894,236,4,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/788070736313323520,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Forest City Ratner release the Campbell Family's property and relocate them immediately. https://t.co/9nFaIh2TWx,https://t.co/9nFaIh2TWx,http://www.thepetitionsite.com/tell-a-friend/27813771,,
413877,2016-10-17T17:34:31Z,10/17/2016,788070703002157056,BANgentrifying,894,236,3,ADIManagement,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/788070703002157056,TRUE,TRUE,,,,,,,"RT @EqualFlatbush: Please Keep the Pressure ON! Flood #ADIManagement, Inc with calls - (718) 739-4262 !  Sign the petition: https://t.co/SN…",,,,
413878,2016-10-17T17:34:28Z,10/17/2016,788070689668493316,BANgentrifying,894,236,2,"ADIManagement, HerbertDonner",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/788070689668493316,TRUE,TRUE,,,,,,,"RT @EqualFlatbush: Flood #ADIManagement, Inc with calls(718) 739-4262 ! Tell #HerbertDonner to fire notorious building superintendent #Herc…",,,,
413879,2016-10-17T17:34:25Z,10/17/2016,788070676921982976,BANgentrifying,894,236,2,HerchinAblai,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/788070676921982976,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Sign the petition Demand body-camera toting racist super #HerchinAblai be FIRED IMMEDIATELY: https://t.co/SN17wxwE8i #Fl…,https://t.co/SN17wxwE8i,https://campaigns.organizefor.org/p/60TurnerPlace,,
413880,2016-10-17T17:34:22Z,10/17/2016,788070664817238016,BANgentrifying,894,236,2,"ForestCity, BlackFamiliesMatter, gentrification",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/788070664817238016,TRUE,TRUE,,,,,,,RT @EqualFlatbush: sign the petition to demand that #ForestCity relocate the Campbell Family #BlackFamiliesMatter #gentrification https://t…,,,,
413881,2016-10-17T17:34:17Z,10/17/2016,788070644483325952,BANgentrifying,894,236,2,"Brooklyn, Gentrification, BeforeItsGone, TakeItBack, BrooklynIsNotForSale",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/788070644483325952,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Document #Brooklyn &amp; Fight #Gentrification on https://t.co/BefsG8DpqI  #BeforeItsGone #TakeItBack #BrooklynIsNotForSale,https://t.co/BefsG8DpqI,http://www.beforeitsgone.co,,
413882,2016-10-17T17:34:14Z,10/17/2016,788070628322672640,BANgentrifying,894,236,3,"Brooklyn, NYPD",,"@EqualFlatbush, @EqualFlatbush",http://twitter.com/BANgentrifying/status/788070628322672640,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Stopped in a vehicle in #Brooklyn by the #NYPD ?@EqualFlatbush WANTS 2 Hear from U! Fill out online survey at https://t.…,,,,
413883,2016-10-17T17:34:09Z,10/17/2016,788070609813172224,BANgentrifying,894,236,3,"BROOKLYN, NOEVICTIONZONE",,"@EqualFlatbush, @equalityforflatbush",http://twitter.com/BANgentrifying/status/788070609813172224,TRUE,TRUE,,,,,,,RT @EqualFlatbush: #BROOKLYN TENANT experiencing harassment?Contact B4G@equalityforflatbush.org / (646) 820-6039 #NOEVICTIONZONE #MYNYCLAND…,,,,
413884,2016-10-17T17:33:51Z,10/17/2016,788070535527890946,BANgentrifying,894,236,2,,BANgentrifying,@BANgentrifying,http://twitter.com/BANgentrifying/status/788070535527890946,FALSE,FALSE,,,,,,,"@BANgentrifying meeting TONIGHT 10/17 630 PM @ The Solidarity Center  147 W 24th St, Fl 2nd, MANH https://t.co/Sb6JOsh01J",https://t.co/Sb6JOsh01J,https://www.facebook.com/events/201001403655347/,,
413885,2016-10-08T12:42:46Z,10/08/2016,784735787279589376,BANgentrifying,894,236,2,,,"@ArtistStudioAP, @BANgentrifying, @TarryHum, @rejinl, @newtownpentacle, @QueensMuseum, @raquelnamuche",http://twitter.com/BANgentrifying/status/784735787279589376,TRUE,TRUE,,,,,,,RT @ArtistStudioAP: @BANgentrifying @TarryHum @rejinl @newtownpentacle @QueensMuseum @raquelnamuche  https://t.co/GkNirTKmQ8,https://t.co/GkNirTKmQ8,https://twitter.com/woodsidemoves/status/783670730055647232,,
413886,2016-10-08T12:42:23Z,10/08/2016,784735692861702148,BANgentrifying,894,236,4,,,"@ArtistStudioAP, @BANgentrifying, @UPROSE, @TarryHum, @neildemause, @QueensBarrios",http://twitter.com/BANgentrifying/status/784735692861702148,TRUE,TRUE,,,,,,,"RT @ArtistStudioAP: ""Yr luxury = our displacement. Queens is not 4 sale!"" @BANgentrifying @UPROSE @TarryHum @neildemause @QueensBarrios htt…",,,,
413887,2016-10-04T02:41:28Z,10/04/2016,783134915269390336,BANgentrifying,894,236,1,makeitinBK,elainekubik,"@elainekubik, @TechnicallyBK",http://twitter.com/BANgentrifying/status/783134915269390336,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK so the only conversation we are interested in is SAVING &amp; building REAL affordable housing  FOR ALL #makeitinBK,,,,
413888,2016-10-04T02:38:47Z,10/04/2016,783134241991385088,BANgentrifying,894,236,1,,elainekubik,"@elainekubik, @TechnicallyBK, @BilldeBlasio",http://twitter.com/BANgentrifying/status/783134241991385088,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK  @BilldeBlasio's plan 2 build ONLY luxury w/ a few affordable units is criminal when near 70k ppl r in shelters,,,,
413889,2016-10-04T02:34:02Z,10/04/2016,783133045759021056,BANgentrifying,894,236,1,gentrification,elainekubik,"@elainekubik, @TechnicallyBK",http://twitter.com/BANgentrifying/status/783133045759021056,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK we are serious about fighting #gentrification &amp; have no interest in makin backroom deals that sellout our people,,,,
413890,2016-10-04T02:32:21Z,10/04/2016,783132620494409728,BANgentrifying,894,236,1,,elainekubik,"@elainekubik, @TechnicallyBK",http://twitter.com/BANgentrifying/status/783132620494409728,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK  we are also about open/transparent processes so we would NOT meet w/developers except to hold them accountable,,,,
413891,2016-10-04T02:29:26Z,10/04/2016,783131887531335681,BANgentrifying,894,236,1,gentrification,elainekubik,"@elainekubik, @TechnicallyBK",http://twitter.com/BANgentrifying/status/783131887531335681,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK we are very open &amp; welcome tech or startup community members who want to fight #gentrification to join us .,,,,
413892,2016-10-04T02:28:04Z,10/04/2016,783131543380303873,BANgentrifying,894,236,0,makeitinBK,elainekubik,"@elainekubik, @TechnicallyBK",http://twitter.com/BANgentrifying/status/783131543380303873,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK there were definitely folks to debated whether to go inside #makeitinBK because of the protest.,,,,
413893,2016-10-04T02:27:15Z,10/04/2016,783131337096040448,BANgentrifying,894,236,0,makeitinbk,elainekubik,"@elainekubik, @TechnicallyBK",http://twitter.com/BANgentrifying/status/783131337096040448,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK yes there were tech community folks that pulled out of #makeitinbk bcuz the sponsors were big RE developers,,,,
413894,2016-10-03T20:51:35Z,10/03/2016,783046865231212544,BANgentrifying,894,236,21,"EricGarner, BlackLivesMatter",,@AshAgony,http://twitter.com/BANgentrifying/status/783046865231212544,TRUE,TRUE,,,,,,,"RT @AshAgony: Ramsey Orta, NY man who filmed #EricGarner's death, heading to prison on Monday: https://t.co/HFOqCzIofD #BlackLivesMatter",https://t.co/HFOqCzIofD,http://www.aljazeera.com/indepth/features/2016/10/ny-man-filmed-eric-garner-death-heading-jail-161001074627241.html,,
413895,2016-10-03T20:50:19Z,10/03/2016,783046544194928640,BANgentrifying,894,236,0,makeitinBK,elainekubik,"@elainekubik, @TechnicallyBK, @BANgentrifying",http://twitter.com/BANgentrifying/status/783046544194928640,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK but of course @BANgentrifying supported the right of the community members who chose to go upstairs #makeitinBK,,,,
413896,2016-10-03T20:48:46Z,10/03/2016,783046156737712129,BANgentrifying,894,236,0,makeitinBK,elainekubik,"@elainekubik, @TechnicallyBK, @BANgentrifying",http://twitter.com/BANgentrifying/status/783046156737712129,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK  @BANgentrifying leaders felt the invitation to come upstairs was handled in a disrespectful way #makeitinBK,,,,
413897,2016-10-03T20:46:38Z,10/03/2016,783045617606094850,BANgentrifying,894,236,0,makeitinBK,elainekubik,"@elainekubik, @TechnicallyBK, @BANgentrifying",http://twitter.com/BANgentrifying/status/783045617606094850,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK while we appreciate the article NO ONE representing @BANgentrifying was interviewed in it or met w/ #makeitinBK,,,,
413898,2016-10-03T20:43:20Z,10/03/2016,783044789465968640,BANgentrifying,894,236,0,"fact, makeitinBK",elainekubik,"@elainekubik, @TechnicallyBK, @BANgentrifying",http://twitter.com/BANgentrifying/status/783044789465968640,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK #fact @BANgentrifying women of color leaders were told they could come upstairs &amp; listen not speak #makeitinBK,,,,
413899,2016-10-03T20:41:11Z,10/03/2016,783044249029836800,BANgentrifying,894,236,0,makeitinBK,elainekubik,"@elainekubik, @TechnicallyBK, @BANgentrifying",http://twitter.com/BANgentrifying/status/783044249029836800,FALSE,FALSE,,,,,,,@elainekubik @TechnicallyBK :no one from @BANgentrifying participated in any meeting with #makeitinBK,,,,
413900,2016-10-02T18:09:39Z,10/02/2016,782643723624644608,BANgentrifying,894,236,1,,,"@FatherMcGruder, @makeshiftalisha, @TechnicallyBK, @BANgentrifying",http://twitter.com/BANgentrifying/status/782643723624644608,TRUE,TRUE,,,,,,,"RT @FatherMcGruder: @makeshiftalisha @TechnicallyBK Not sure that telling @BANgentrifying that they're doing it wrong is ""stepping up"": htt…",,,,
413901,2016-10-02T18:09:10Z,10/02/2016,782643602262462465,BANgentrifying,894,236,6,sbjsa,,"@ArtistStudioAP, @jeremoss, @SaveNYCNow, @BrianLehrer, @BANgentrifying, @FUREEous",http://twitter.com/BANgentrifying/status/782643602262462465,TRUE,TRUE,,,,,,,RT @ArtistStudioAP: Village Voice: Why won't city council pass #sbjsa? @jeremoss @SaveNYCNow @BrianLehrer @BANgentrifying @FUREEous https:/…,,,,
413902,2016-09-30T03:53:05Z,09/30/2016,781703385363910656,BANgentrifying,894,236,2,,,"@FatherMcGruder, @ceonyc",http://twitter.com/BANgentrifying/status/781703385363910656,TRUE,TRUE,,,,,,,"RT @FatherMcGruder: @ceonyc Diversity is great, but the developers (how diverse are they?) only have to buy out the landlords, which is why…",,,,
413903,2016-09-30T03:53:02Z,09/30/2016,781703375800897536,BANgentrifying,894,236,2,,,"@FatherMcGruder, @ceonyc",http://twitter.com/BANgentrifying/status/781703375800897536,TRUE,TRUE,,,,,,,RT @FatherMcGruder: @ceonyc ... I brought up rent control. The idea is to give renters some tenure in their neighborhoods so that they get…,,,,
413904,2016-09-30T03:53:00Z,09/30/2016,781703366153994240,BANgentrifying,894,236,2,,,"@FatherMcGruder, @ceonyc",http://twitter.com/BANgentrifying/status/781703366153994240,TRUE,TRUE,,,,,,,RT @FatherMcGruder: @ceonyc ... seat at the negotiating table. The idea that developers can be swayed by arguments for protecting diversity…,,,,
413905,2016-09-30T03:52:57Z,09/30/2016,781703353608921089,BANgentrifying,894,236,2,,,"@FatherMcGruder, @ceonyc, @BANgentrifying",http://twitter.com/BANgentrifying/status/781703353608921089,TRUE,TRUE,,,,,,,RT @FatherMcGruder: @ceonyc ... is Whole Foods fantasy capitalism. It doesn't work that way. @BANgentrifying,,,,
413906,2016-09-30T02:19:58Z,09/30/2016,781679953146445824,BANgentrifying,894,236,7,,,"@ArtistStudioAP, @WoodsideMoves, @RobinGrearson, @kirstentheodos, @BrianLehrer, @BANgentrifying, @Powhida, @hyperallergic, @Gothamist",http://twitter.com/BANgentrifying/status/781679953146445824,TRUE,TRUE,,,,,,,RT @ArtistStudioAP: @WoodsideMoves @RobinGrearson @kirstentheodos @BrianLehrer @BANgentrifying @Powhida @hyperallergic @Gothamist  https://…,,,,
413907,2016-09-30T02:19:45Z,09/30/2016,781679898729545729,BANgentrifying,894,236,3,,,"@Ethicsaintprett, @MosesNYC, @gogoPatienceCnP, @tin_giun, @BANgentrifying",http://twitter.com/BANgentrifying/status/781679898729545729,TRUE,TRUE,,,,,,,RT @Ethicsaintprett: @MosesNYC @gogoPatienceCnP @tin_giun @BANgentrifying Presser TMRW 930am calling 4 hearng/vote on Small Biz Jobs Surviv…,,,,
413908,2016-09-29T17:56:59Z,09/29/2016,781553372486836224,BANgentrifying,894,236,1,makeitinbk,urbanimby,"@urbanimby, @BarclaysUK",http://twitter.com/BANgentrifying/status/781553372486836224,FALSE,FALSE,,,,,,,@urbanimby no it's abt building  luxury housing w/ a tiny % of affordable so that @BarclaysUK or Forest City can profit #makeitinbk,,,,
